0.016304,
0.0163588,
0.0854021,
0.0151835,
0.0217852,
0.0597472,
0.016304,
0.0215129,
0.110654,
0.0160865,
0.0215129,
0.0165764,
0.016304,
0.0212953,
0.0203924,
0.0151835,
0.123062,
0.116276,
0.188927,
0.0583543,
0.158761,
0.0865332,
0.016304,
0.016304,
0.0822273,
0.0594749,
0.154238,
0.016304,
0.0877085,
0.125181,
0.0993728,
0.0160865,
0.0215129,
0.0585719,
0.016304,
0.0585719,
0.000217564,
0.016304,
0.101717,
0.0154011,
0.125398,
0.0822273,
0.0594749,
0.0215129,
0.0165764,
0.194194,
0.111557,
0.00632938,
0.115373,
0.0588443,
0.0637808,
0.00632938,
0.0822273,
0.0160865,
0.015639,
0.016304,
0.0215129,
0.125398,
0.0822821,
0.0215129,
0.0165764,
0.154728,
0.0160865,
0.016304,
0.0151835,
0.016304,
0.0160865,
0.0160865,
0.0217852,
0.016304,
0.0154559,
0.12328,
0.0215677,
0.0445637,
0.0594749,
0.0594749,
0.123334,
0.016304,
0.0163588,
0.111067,
0.0215129,
0.166723,
0.0588443,
0.0151835,
0.0640531,
